Game ID;Date;Side;Result;Player;Role;Hero;Ban Hero;Common Skill;Team;Opponent;Score;Kill;Death;Assist;Gold;Tyrant;S Tyrant;Tempest;Overlord;S Overlord;Damage Dealt;Damage Taken;Duration;Stage;Group;Region;;;
KWC26_GS_M15_G2;03/08/2026;Blue;Lose;Dani;Jungler;Agudo;Mai Shiranui;Smite;Influence Rage;Aurora Gaming;0 - 2;2;2;5;11200;0;0;0;1;1;77800;86800;14:10;Group Stage;Group B;BR;;;
KWC26_GS_M15_G2;03/08/2026;Blue;Lose;Fury;Midlane;Wang Zhaojun;Flowborn(JG);Flash;Influence Rage;Aurora Gaming;0 - 2;0;1;5;7000;0;0;0;1;1;41800;35400;14:10;Group Stage;Group B;BR;;;
KWC26_GS_M15_G2;03/08/2026;Blue;Lose;Lefy;Farmlane;Ao Yin;Chano;Flash;Influence Rage;Aurora Gaming;0 - 2;2;2;2;9700;0;0;0;1;1;37300;29700;14:10;Group Stage;Group B;BR;;;
KWC26_GS_M15_G2;03/08/2026;Blue;Lose;Maynah;Roamer;Liang;;Flash;Influence Rage;Aurora Gaming;0 - 2;2;3;3;6900;0;0;0;1;1;22600;37800;14:10;Group Stage;Group B;BR;;;
KWC26_GS_M16_G1;03/08/2026;Blue;Win;Tufz;Clashlane;Guan Yu;Pei;Sprint;Team Nemesis;BOOM Esports;1 - 0;2;0;5;9900;1;1;0;1;1;50700;53300;14:50;Group Stage;Group D;ID;;;
KWC26_GS_M16_G1;03/08/2026;Blue;Win;TianX;Jungler;Nezha;Florentino;Smite;Team Nemesis;BOOM Esports;1 - 0;5;1;4;12000;1;1;0;1;1;72600;65400;14:50;Group Stage;Group D;ID;;;
KWC26_GS_M16_G1;03/08/2026;Blue;Win;JerL;Midlane;Haya;Charlotte;Flash;Team Nemesis;BOOM Esports;1 - 0;1;1;5;8700;1;1;0;1;1;47600;46100;14:50;Group Stage;Group D;ID;;;
KWC26_GS_M16_G1;03/08/2026;Blue;Win;CC;Farmlane;Erin;Dharma;Flash;Team Nemesis;BOOM Esports;1 - 0;1;1;7;11000;1;1;0;1;1;105500;58000;14:50;Group Stage;Group D;ID;;;
KWC26_GS_M16_G1;03/08/2026;Blue;Win;eL;Roamer;Lapu lapu;;Flash;Team Nemesis;BOOM Esports;1 - 0;2;2;5;6400;1;1;0;1;1;23400;70000;14:50;Group Stage;Group D;ID;;;
KWC26_GS_M16_G1;03/08/2026;Red;Lose;Miggie;Clashlane;Umbrosa;Ao Yin;Flash;BOOM Esports;Team Nemesis;0 - 1;2;3;1;9300;0;0;0;0;0;63600;80200;14:50;Group Stage;Group D;PH;;;
KWC26_GS_M16_G1;03/08/2026;Red;Lose;Karlll;Jungler;Agudo;Chicha;Smite;BOOM Esports;Team Nemesis;0 - 1;1;2;3;9100;0;0;0;0;0;51900;69200;14:50;Group Stage;Group D;PH;;;
KWC26_GS_M16_G1;03/08/2026;Red;Lose;Tatsurii;Midlane;Lorion;Luna;Flash;BOOM Esports;Team Nemesis;0 - 1;0;4;4;7700;0;0;0;0;0;77800;42700;14:50;Group Stage;Group D;PH;;;
KWC26_GS_M16_G1;03/08/2026;Red;Lose;Daniii;Farmlane;Flowborn(FL);Lam;Flash;BOOM Esports;Team Nemesis;0 - 1;2;1;2;10400;0;0;0;0;0;87200;47400;14:50;Group Stage;Group D;PH;;;
KWC26_GS_M16_G1;03/08/2026;Red;Lose;Dr4w;Roamer;Zhang Fei;;Heal;BOOM Esports;Team Nemesis;0 - 1;0;1;3;5900;0;0;0;0;0;20500;89200;14:50;Group Stage;Group D;PH;;;
KWC26_GS_M16_G2;03/08/2026;Red;Win;Tufz;Clashlane;Biron;Haya;Flash;Team Nemesis;BOOM Esports;2 - 0;1;1;10;8500;2;1;0;0;0;35400;74000;12:49;Group Stage;Group D;ID;;;
KWC26_GS_M16_G2;03/08/2026;Red;Win;TianX;Jungler;Menki;Pei;Smite;Team Nemesis;BOOM Esports;2 - 0;5;1;9;10000;2;1;0;0;0;43400;51000;12:49;Group Stage;Group D;ID;;;
KWC26_GS_M16_G2;03/08/2026;Red;Win;JerL;Midlane;Lorion;Xiao Qiao;Flash;Team Nemesis;BOOM Esports;2 - 0;5;0;10;8300;2;1;0;0;0;79500;21500;12:49;Group Stage;Group D;ID;;;
KWC26_GS_M16_G2;03/08/2026;Red;Win;CC;Farmlane;Chano;Garuda;Flash;Team Nemesis;BOOM Esports;2 - 0;5;1;10;10500;2;1;0;0;0;93400;24800;12:49;Group Stage;Group D;ID;;;
KWC26_GS_M16_G2;03/08/2026;Red;Win;eL;Roamer;Dyadia;;Flash;Team Nemesis;BOOM Esports;2 - 0;0;1;15;6900;2;1;0;0;0;26700;33400;12:49;Group Stage;Group D;ID;;;
KWC26_GS_M16_G2;03/08/2026;Blue;Lose;Miggie;Clashlane;Charlotte;Zhang Fei;Flash;BOOM Esports;Team Nemesis;0 - 2;0;3;4;7200;0;0;0;1;0;39000;69900;12:49;Group Stage;Group D;PH;;;
KWC26_GS_M16_G2;03/08/2026;Blue;Lose;Karlll;Jungler;Zilong;Mai Shiranui;Smite;BOOM Esports;Team Nemesis;0 - 2;1;3;3;8500;0;0;0;1;0;33000;61600;12:49;Group Stage;Group D;PH;;;
KWC26_GS_M16_G2;03/08/2026;Blue;Lose;Tatsurii;Midlane;Angela;Luna;Flash;BOOM Esports;Team Nemesis;0 - 2;1;3;2;6400;0;0;0;1;0;42600;43800;12:49;Group Stage;Group D;PH;;;
KWC26_GS_M16_G2;03/08/2026;Blue;Lose;Daniii;Farmlane;Ao Yin;Arli;Flash;BOOM Esports;Team Nemesis;0 - 2;2;2;0;9200;0;0;0;1;0;55900;37000;12:49;Group Stage;Group D;PH;;;
KWC26_GS_M16_G2;03/08/2026;Blue;Lose;Dr4w;Roamer;Mozi;;Flash;BOOM Esports;Team Nemesis;0 - 2;0;5;4;4900;0;0;0;1;0;34100;66000;12:49;Group Stage;Group D;PH;;;
KWC26_GS_M17_G1;04/08/2026;Red;Lose;Deadshot;Clashlane;Dharma;Florentino;Flash;Revenant XSpark;Buriram United;0 - 1;0;3;0;7200;1;0;0;1;0;;;13:58;Group Stage;Group C;IND;;;
KWC26_GS_M17_G1;04/08/2026;Red;Lose;JingTian;Jungler;Ukyo Tachibana;Lorion;Smite;Revenant XSpark;Buriram United;0 - 1;1;1;0;11800;1;0;0;1;0;;;13:58;Group Stage;Group C;IND;;;
KWC26_GS_M17_G1;04/08/2026;Red;Lose;Candie;Midlane;Xiao Qiao;Biron;Flash;Revenant XSpark;Buriram United;0 - 1;1;4;0;6900;1;0;0;1;0;;;13:58;Group Stage;Group C;IND;;;
KWC26_GS_M17_G1;04/08/2026;Red;Lose;Senpai;Farmlane;Erin;Mai Shiranui;Flash;Revenant XSpark;Buriram United;0 - 1;0;2;1;8300;1;0;0;1;0;;;13:58;Group Stage;Group C;IND;;;
KWC26_GS_M17_G1;04/08/2026;Red;Lose;Crowly;Roamer;Dyadia;;Flash;Revenant XSpark;Buriram United;0 - 1;0;2;2;6400;1;0;0;1;0;;;13:58;Group Stage;Group C;IND;;;
KWC26_GS_M17_G1;04/08/2026;Blue;Win;Littleboyz;Clashlane;Charlotte;Haya;Flash;Buriram United;Revenant XSpark;1 - 0;4;0;4;10200;1;1;0;0;1;;;13:58;Group Stage;Group C;TH;;;
KWC26_GS_M17_G1;04/08/2026;Blue;Win;Valdus;Jungler;Pei;Jing;Smite;Buriram United;Revenant XSpark;1 - 0;3;1;5;11900;1;1;0;0;1;;;13:58;Group Stage;Group C;TH;;;
KWC26_GS_M17_G1;04/08/2026;Blue;Win;NuNu;Midlane;Angela;Guan Yu;Flash;Buriram United;Revenant XSpark;1 - 0;3;1;7;9900;1;1;0;0;1;;;13:58;Group Stage;Group C;TH;;;
KWC26_GS_M17_G1;04/08/2026;Blue;Win;Ligky;Farmlane;Flowborn(FL);Ao Yin;Flash;Buriram United;Revenant XSpark;1 - 0;2;0;7;10900;1;1;0;0;1;;;13:58;Group Stage;Group C;TH;;;
KWC26_GS_M17_G1;04/08/2026;Blue;Win;Taoz;Roamer;Zhang Fei;;Heal;Buriram United;Revenant XSpark;1 - 0;0;0;11;7300;1;1;0;0;1;;;13:58;Group Stage;Group C;TH;;;
KWC26_GS_M17_G2;04/08/2026;Blue;Lose;Deadshot;Clashlane;Charlotte;Florentino;Flash;Revenant XSpark;Buriram United;0 - 2;0;2;0;4100;0;0;0;0;0;;;09:40;Group Stage;Group C;IND;;;
KWC26_GS_M17_G2;04/08/2026;Blue;Lose;JingTian;Jungler;Luna;Mai Shiranui;Smite;Revenant XSpark;Buriram United;0 - 2;0;3;1;6300;0;0;0;0;0;;;09:40;Group Stage;Group C;IND;;;
KWC26_GS_M17_G2;04/08/2026;Blue;Lose;Candie;Midlane;Haya;Dyadia;Flash;Revenant XSpark;Buriram United;0 - 2;0;3;0;4300;0;0;0;0;0;;;09:40;Group Stage;Group C;IND;;;
KWC26_GS_M17_G2;04/08/2026;Blue;Lose;Senpai;Farmlane;Arli;Lian Po;Frenzy;Revenant XSpark;Buriram United;0 - 2;1;2;0;6400;0;0;0;0;0;;;09:40;Group Stage;Group C;IND;;;
KWC26_GS_M17_G2;04/08/2026;Blue;Lose;Crowly;Roamer;Lapu lapu;;Flash;Revenant XSpark;Buriram United;0 - 2;0;2;1;4100;0;0;0;0;0;;;09:40;Group Stage;Group C;IND;;;
KWC26_GS_M17_G2;04/08/2026;Red;Win;Littleboyz;Clashlane;Biron;Pei;Flash;Buriram United;Revenant XSpark;2 - 0;0;0;7;6600;1;0;0;0;0;;;09:40;Group Stage;Group C;TH;;;
KWC26_GS_M17_G2;04/08/2026;Red;Win;Valdus;Jungler;Agudo;Lorion;Smite;Buriram United;Revenant XSpark;2 - 0;7;0;3;9200;1;0;0;0;0;;;09:40;Group Stage;Group C;TH;;;
KWC26_GS_M17_G2;04/08/2026;Red;Win;NuNu;Midlane;Xiao Qiao;Guan Yu;Flash;Buriram United;Revenant XSpark;2 - 0;1;1;7;6000;1;0;0;0;0;;;09:40;Group Stage;Group C;TH;;;
KWC26_GS_M17_G2;04/08/2026;Red;Win;Ligky;Farmlane;Ao Yin;Jing;Flash;Buriram United;Revenant XSpark;2 - 0;4;0;4;8300;1;0;0;0;0;;;09:40;Group Stage;Group C;TH;;;
KWC26_GS_M17_G2;04/08/2026;Red;Win;Taoz;Roamer;Annette;;Flash;Buriram United;Revenant XSpark;2 - 0;0;0;10;5200;1;0;0;0;0;;;09:40;Group Stage;Group C;TH;;;
KWC26_GS_M18_G1;04/08/2026;Red;Win;Bal;Clashlane;Charlotte;Zhang Fei;Flash;Team Vitality;MIBR.LOS;1 - 0;3;4;9;17000;1;1;0;0;0;;;24:51;Group Stage;Group A;ID;;;
KWC26_GS_M18_G1;04/08/2026;Red;Win;ZhanQ;Jungler;Pei;Lorion;Smite;Team Vitality;MIBR.LOS;1 - 0;2;2;9;19200;1;1;0;0;0;;;24:51;Group Stage;Group A;ID;;;
KWC26_GS_M18_G1;04/08/2026;Red;Win;JenMyth;Midlane;Angela;Shi;Flash;Team Vitality;MIBR.LOS;1 - 0;3;2;10;15200;1;1;0;0;0;;;24:51;Group Stage;Group A;ID;;;
KWC26_GS_M18_G1;04/08/2026;Red;Win;LanFeng;Farmlane;Chano;Biron;Flash;Team Vitality;MIBR.LOS;1 - 0;8;1;3;20500;1;1;0;0;0;;;24:51;Group Stage;Group A;ID;;;
KWC26_GS_M18_G1;04/08/2026;Red;Win;F1;Roamer;Lapu lapu;;Flash;Team Vitality;MIBR.LOS;1 - 0;0;2;13;12700;1;1;0;0;0;;;24:51;Group Stage;Group A;ID;;;
KWC26_GS_M18_G1;04/08/2026;Blue;Lose;Freaks;Clashlane;Guan Yu;Florentino;Sprint;MIBR.LOS;Team Vitality;0 - 1;1;4;5;16100;1;2;1;0;2;;;24:51;Group Stage;Group A;BR;;;
KWC26_GS_M18_G1;04/08/2026;Blue;Lose;Abh;Jungler;Ukyo Tachibana;Mai Shiranui;Smite;MIBR.LOS;Team Vitality;0 - 1;4;3;4;17200;1;2;1;0;2;;;24:51;Group Stage;Group A;BR;;;
KWC26_GS_M18_G1;04/08/2026;Blue;Lose;0Ne;Midlane;Ganmo;Haya;Flash;MIBR.LOS;Team Vitality;0 - 1;2;3;7;14400;1;2;1;0;2;;;24:51;Group Stage;Group A;BR;;;
KWC26_GS_M18_G1;04/08/2026;Blue;Lose;Vento;Farmlane;Ao Yin;Xiao Qiao;Flash;MIBR.LOS;Team Vitality;0 - 1;3;3;5;17500;1;2;1;0;2;;;24:51;Group Stage;Group A;BR;;;
KWC26_GS_M18_G1;04/08/2026;Blue;Lose;ManoFrizer;Roamer;Mozi;;Flash;MIBR.LOS;Team Vitality;0 - 1;1;3;10;12000;1;2;1;0;2;;;24:51;Group Stage;Group A;BR;;;
KWC26_GS_M18_G2;04/08/2026;Blue;Win;Bal;Clashlane;Guan Yu;Pei;Sprint;Team Vitality;MIBR.LOS;2 - 0;1;0;3;8300;2;1;0;1;1;;;12:05;Group Stage;Group A;ID;;;
KWC26_GS_M18_G2;04/08/2026;Blue;Win;ZhanQ;Jungler;Jing;Mai Shiranui;Smite;Team Vitality;MIBR.LOS;2 - 0;2;0;6;10700;2;1;0;1;1;;;12:05;Group Stage;Group A;ID;;;
KWC26_GS_M18_G2;04/08/2026;Blue;Win;JenMyth;Midlane;Haya;Flowborn(FL);Flash;Team Vitality;MIBR.LOS;2 - 0;4;0;3;8100;2;1;0;1;1;;;12:05;Group Stage;Group A;ID;;;
KWC26_GS_M18_G2;04/08/2026;Blue;Win;LanFeng;Farmlane;Chicha;Arli;Flash;Team Vitality;MIBR.LOS;2 - 0;2;0;1;9800;2;1;0;1;1;;;12:05;Group Stage;Group A;ID;;;
KWC26_GS_M18_G2;04/08/2026;Blue;Win;F1;Roamer;Zhang Fei;;Heal;Team Vitality;MIBR.LOS;2 - 0;0;0;9;5800;2;1;0;1;1;;;12:05;Group Stage;Group A;ID;;;
KWC26_GS_M18_G2;04/08/2026;Red;Lose;Freaks;Clashlane;Biron;Florentino;Flash;MIBR.LOS;Team Vitality;0 - 2;0;1;0;6500;0;0;0;0;0;;;12:05;Group Stage;Group A;BR;;;
KWC26_GS_M18_G2;04/08/2026;Red;Lose;Abh;Jungler;Ying;Lorion;Smite;MIBR.LOS;Team Vitality;0 - 2;0;2;0;8000;0;0;0;0;0;;;12:05;Group Stage;Group A;BR;;;
KWC26_GS_M18_G2;04/08/2026;Red;Lose;0Ne;Midlane;Garuda;Ao Yin;Flash;MIBR.LOS;Team Vitality;0 - 2;0;2;0;6100;0;0;0;0;0;;;12:05;Group Stage;Group A;BR;;;
KWC26_GS_M18_G2;04/08/2026;Red;Lose;Vento;Farmlane;Shouyue;Nezha;Flash;MIBR.LOS;Team Vitality;0 - 2;0;2;0;6600;0;0;0;0;0;;;12:05;Group Stage;Group A;BR;;;
KWC26_GS_M18_G2;04/08/2026;Red;Lose;ManoFrizer;Roamer;Dyadia;;Flash;MIBR.LOS;Team Vitality;0 - 2;0;2;0;5200;0;0;0;0;0;;;12:05;Group Stage;Group A;BR;;;
KWC26_GS_M19_G1;04/08/2026;Red;Win;Nighty;Clashlane;Guan Yu;Dyadia;Sprint;Virtus.pro;Buriram United;1 - 0;3;1;5;10100;0;1;0;0;1;;;14:53;Group Stage;Group C;RU;;;
KWC26_GS_M19_G1;04/08/2026;Red;Win;JiaBao;Jungler;Zilong;Florentino;Smite;Virtus.pro;Buriram United;1 - 0;5;1;8;15200;0;1;0;0;1;;;14:53;Group Stage;Group C;RU;;;
KWC26_GS_M19_G1;04/08/2026;Red;Win;hai1ang;Midlane;Mai Shiranui;Lapu lapu;Flash;Virtus.pro;Buriram United;1 - 0;1;1;10;9200;0;1;0;0;1;;;14:53;Group Stage;Group C;RU;;;
KWC26_GS_M19_G1;04/08/2026;Red;Win;Tgold;Farmlane;Chicha;Annette;Frenzy;Virtus.pro;Buriram United;1 - 0;3;3;3;11000;0;1;0;0;1;;;14:53;Group Stage;Group C;RU;;;
KWC26_GS_M19_G1;04/08/2026;Red;Win;Clue;Roamer;Zhang Fei;;Stun;Virtus.pro;Buriram United;1 - 0;2;1;11;7400;0;1;0;0;1;;;14:53;Group Stage;Group C;RU;;;
KWC26_GS_M19_G1;04/08/2026;Blue;Lose;Littleboyz;Clashlane;Biron;Jing;Flash;Buriram United;Virtus.pro;0 - 1;1;4;2;8400;1;0;0;1;0;;;14:53;Group Stage;Group C;TH;;;
KWC26_GS_M19_G1;04/08/2026;Blue;Lose;Valdus;Jungler;Ying;Ao Yin;Smite;Buriram United;Virtus.pro;0 - 1;5;1;2;11700;1;0;0;1;0;;;14:53;Group Stage;Group C;TH;;;
KWC26_GS_M19_G1;04/08/2026;Blue;Lose;NuNu;Midlane;Lorion;Nezha;Flash;Buriram United;Virtus.pro;0 - 1;1;2;5;8100;1;0;0;1;0;;;14:53;Group Stage;Group C;TH;;;
KWC26_GS_M19_G1;04/08/2026;Blue;Lose;Ligky;Farmlane;Chano;Pei;Flash;Buriram United;Virtus.pro;0 - 1;0;4;3;9100;1;0;0;1;0;;;14:53;Group Stage;Group C;TH;;;
KWC26_GS_M19_G1;04/08/2026;Blue;Lose;Taoz;Roamer;Yu Huan;;Flash;Buriram United;Virtus.pro;0 - 1;0;3;5;7200;1;0;0;1;0;;;14:53;Group Stage;Group C;TH;;;
KWC26_GS_M19_G2;04/08/2026;Red;Win;Nighty;Clashlane;Florentino;Dyadia;Flash;Virtus.pro;Buriram United;2 - 0;3;4;2;8700;1;0;0;0;1;;;13:01;Group Stage;Group C;RU;;;
KWC26_GS_M19_G2;04/08/2026;Red;Win;JiaBao;Jungler;Ukyo Tachibana;Haya;Smite;Virtus.pro;Buriram United;2 - 0;2;1;5;11600;1;0;0;0;1;;;13:01;Group Stage;Group C;RU;;;
KWC26_GS_M19_G2;04/08/2026;Red;Win;hai1ang;Midlane;Angela;Heino;Flash;Virtus.pro;Buriram United;2 - 0;1;2;5;8000;1;0;0;0;1;;;13:01;Group Stage;Group C;RU;;;
KWC26_GS_M19_G2;04/08/2026;Red;Win;Tgold;Farmlane;Chano;Mai Shiranui;Flash;Virtus.pro;Buriram United;2 - 0;2;0;5;10400;1;0;0;0;1;;;13:01;Group Stage;Group C;RU;;;
KWC26_GS_M19_G2;04/08/2026;Red;Win;Clue;Roamer;Lapu lapu;;Flash;Virtus.pro;Buriram United;2 - 0;0;2;6;6500;1;0;0;0;1;;;13:01;Group Stage;Group C;RU;;;
KWC26_GS_M19_G2;04/08/2026;Blue;Lose;Littleboyz;Clashlane;Dharma;Jing;Flash;Buriram United;Virtus.pro;0 - 2;1;2;4;7700;1;1;0;1;0;;;13:01;Group Stage;Group C;TH;;;
KWC26_GS_M19_G2;04/08/2026;Blue;Lose;Valdus;Jungler;Pei;Lorion;Smite;Buriram United;Virtus.pro;0 - 2;4;2;2;10600;1;1;0;1;0;;;13:01;Group Stage;Group C;TH;;;
KWC26_GS_M19_G2;04/08/2026;Blue;Lose;NuNu;Midlane;Xiao Qiao;Biron;Flash;Buriram United;Virtus.pro;0 - 2;4;2;3;7800;1;1;0;1;0;;;13:01;Group Stage;Group C;TH;;;
KWC26_GS_M19_G2;04/08/2026;Blue;Lose;Ligky;Farmlane;Ao Yin;Charlotte;Flash;Buriram United;Virtus.pro;0 - 2;0;0;5;8400;1;1;0;1;0;;;13:01;Group Stage;Group C;TH;;;
KWC26_GS_M19_G2;04/08/2026;Blue;Lose;Taoz;Roamer;Zhang Fei;;Heal;Buriram United;Virtus.pro;0 - 2;0;2;4;5900;1;1;0;1;0;;;13:01;Group Stage;Group C;TH;;;
KWC26_GS_M20_G1;04/08/2026;Blue;Win;Chammy1;Clashlane;Charlotte;Florentino;Flash;Blacklist Intl.;Team Vitality;1 - 0;4;0;3;10300;2;1;0;1;0;78400;41900;13:04;Group Stage;Group A;PH;;;
KWC26_GS_M20_G1;04/08/2026;Blue;Win;Juschie;Jungler;Menki;Pei;Smite;Blacklist Intl.;Team Vitality;1 - 0;3;0;4;10900;2;1;0;1;0;104600;80700;13:04;Group Stage;Group A;PH;;;
KWC26_GS_M20_G1;04/08/2026;Blue;Win;Dragon;Midlane;Haya;Jing;Flash;Blacklist Intl.;Team Vitality;1 - 0;2;1;6;8500;2;1;0;1;0;54100;34800;13:04;Group Stage;Group A;PH;;;
KWC26_GS_M20_G1;04/08/2026;Blue;Win;Goldenk1te;Farmlane;Ao Yin;Luna;Flash;Blacklist Intl.;Team Vitality;1 - 0;3;1;3;10100;2;1;0;1;0;50400;31600;13:04;Group Stage;Group A;PH;;;
KWC26_GS_M20_G1;04/08/2026;Blue;Win;Chazz;Roamer;Lian Po;;Flash;Blacklist Intl.;Team Vitality;1 - 0;0;1;10;6500;2;1;0;1;0;27500;65000;13:04;Group Stage;Group A;PH;;;
KWC26_GS_M20_G1;04/08/2026;Red;Lose;Bal;Clashlane;Biron;Zhang Fei;Flash;Team Vitality;Blacklist Intl.;0 - 1;0;3;1;6900;0;0;0;0;0;48400;127300;13:04;Group Stage;Group A;ID;;;
KWC26_GS_M20_G1;04/08/2026;Red;Lose;ZhanQ;Jungler;Ying;Lorion;Smite;Team Vitality;Blacklist Intl.;0 - 1;3;3;0;10100;0;0;0;0;0;62400;59700;13:04;Group Stage;Group A;ID;;;
KWC26_GS_M20_G1;04/08/2026;Red;Lose;JenMyth;Midlane;Ziya;Xiao Qiao;Flash;Team Vitality;Blacklist Intl.;0 - 1;0;2;0;5900;0;0;0;0;0;48500;26800;13:04;Group Stage;Group A;ID;;;
KWC26_GS_M20_G1;04/08/2026;Red;Lose;LanFeng;Farmlane;Flowborn(FL);Mai Shiranui;Flash;Team Vitality;Blacklist Intl.;0 - 1;0;2;0;9900;0;0;0;0;0;74500;41300;13:04;Group Stage;Group A;ID;;;
KWC26_GS_M20_G1;04/08/2026;Red;Lose;F1;Roamer;Lapu lapu;;Flash;Team Vitality;Blacklist Intl.;0 - 1;0;2;0;5200;0;0;0;0;0;20100;59900;13:04;Group Stage;Group A;ID;;;
KWC26_GS_M20_G2;04/08/2026;Red;Lose;Chammy1;Clashlane;Fatih;Florentino;Flash;Blacklist Intl.;Team Vitality;1 - 1;0;3;2;8500;0;0;0;0;0;;;13:11;Group Stage;Group A;PH;;;
KWC26_GS_M20_G2;04/08/2026;Red;Lose;Juschie;Jungler;Flowborn(JG);Zhang Fei;Smite;Blacklist Intl.;Team Vitality;1 - 1;0;2;2;8000;0;0;0;0;0;;;13:11;Group Stage;Group A;PH;;;
KWC26_GS_M20_G2;04/08/2026;Red;Lose;Dragon;Midlane;Lorion;Liu Bang;Flash;Blacklist Intl.;Team Vitality;1 - 1;2;1;3;7300;0;0;0;0;0;;;13:11;Group Stage;Group A;PH;;;
KWC26_GS_M20_G2;04/08/2026;Red;Lose;Goldenk1te;Farmlane;Erin;Liang;Flash;Blacklist Intl.;Team Vitality;1 - 1;3;2;1;9800;0;0;0;0;0;;;13:11;Group Stage;Group A;PH;;;
KWC26_GS_M20_G2;04/08/2026;Red;Lose;Chazz;Roamer;Mozi;;Flash;Blacklist Intl.;Team Vitality;1 - 1;0;1;5;6200;0;0;0;0;0;;;13:11;Group Stage;Group A;PH;;;
KWC26_GS_M20_G2;04/08/2026;Blue;Win;Bal;Clashlane;Guan Yu;Lapu lapu;Sprint;Team Vitality;Blacklist Intl.;1 - 1;3;1;2;9500;2;1;0;0;1;;;13:11;Group Stage;Group A;ID;;;
KWC26_GS_M20_G2;04/08/2026;Blue;Win;ZhanQ;Jungler;Jing;Pei;Smite;Team Vitality;Blacklist Intl.;1 - 1;2;1;5;11100;2;1;0;0;1;;;13:11;Group Stage;Group A;ID;;;
KWC26_GS_M20_G2;04/08/2026;Blue;Win;JenMyth;Midlane;Yu Huan;Annette;Flash;Team Vitality;Blacklist Intl.;1 - 1;0;1;6;9000;2;1;0;0;1;;;13:11;Group Stage;Group A;ID;;;
KWC26_GS_M20_G2;04/08/2026;Blue;Win;LanFeng;Farmlane;Chicha;Dyadia;Frenzy;Team Vitality;Blacklist Intl.;1 - 1;4;2;2;10400;2;1;0;0;1;;;13:11;Group Stage;Group A;ID;;;
KWC26_GS_M20_G2;04/08/2026;Blue;Win;F1;Roamer;Dolia;;Flash;Team Vitality;Blacklist Intl.;1 - 1;0;0;8;6300;2;1;0;0;1;;;13:11;Group Stage;Group A;ID;;;
KWC26_GS_M20_G3;04/08/2026;Blue;Lose;Chammy1;Clashlane;Dharma;Florentino;Flash;Blacklist Intl.;Team Vitality;1 - 2;1;2;3;11300;1;2;0;1;1;;;18:20;Group Stage;Group A;PH;;;
KWC26_GS_M20_G3;04/08/2026;Blue;Lose;Juschie;Jungler;Jing;Liang;Smite;Blacklist Intl.;Team Vitality;1 - 2;1;2;0;15700;1;2;0;1;1;;;18:20;Group Stage;Group A;PH;;;
KWC26_GS_M20_G3;04/08/2026;Blue;Lose;Dragon;Midlane;Xiao Qiao;Augran;Flash;Blacklist Intl.;Team Vitality;1 - 2;2;1;1;9300;1;2;0;1;1;;;18:20;Group Stage;Group A;PH;;;
KWC26_GS_M20_G3;04/08/2026;Blue;Lose;Goldenk1te;Farmlane;Chano;Nezha;Flash;Blacklist Intl.;Team Vitality;1 - 2;0;1;1;13300;1;2;0;1;1;;;18:20;Group Stage;Group A;PH;;;
KWC26_GS_M20_G3;04/08/2026;Blue;Lose;Chazz;Roamer;Zhang Fei;;Heal;Blacklist Intl.;Team Vitality;1 - 2;0;1;2;8100;1;2;0;1;1;;;18:20;Group Stage;Group A;PH;;;
KWC26_GS_M20_G3;04/08/2026;Red;Win;Bal;Clashlane;Fatih;Guan Yu;Flash;Team Vitality;Blacklist Intl.;2 - 1;0;3;5;13700;1;0;0;0;1;;;18:20;Group Stage;Group A;ID;;;
KWC26_GS_M20_G3;04/08/2026;Red;Win;ZhanQ;Jungler;Kaizer;Pei;Smite;Team Vitality;Blacklist Intl.;2 - 1;1;0;5;12600;1;0;0;0;1;;;18:20;Group Stage;Group A;ID;;;
KWC26_GS_M20_G3;04/08/2026;Red;Win;JenMyth;Midlane;Lorion;Musashi;Flash;Team Vitality;Blacklist Intl.;2 - 1;2;0;5;12300;1;0;0;0;1;;;18:20;Group Stage;Group A;ID;;;
KWC26_GS_M20_G3;04/08/2026;Red;Win;LanFeng;Farmlane;Ao Yin;Ukyo Tachibana;Flash;Team Vitality;Blacklist Intl.;2 - 1;3;0;3;14100;1;0;0;0;1;;;18:20;Group Stage;Group A;ID;;;
KWC26_GS_M20_G3;04/08/2026;Red;Win;F1;Roamer;Dyadia;;Flash;Team Vitality;Blacklist Intl.;2 - 1;1;1;6;10700;1;0;0;0;1;;;18:20;Group Stage;Group A;ID;;;
KWC26_PO_M01_G1;05/08/2026;Red;Win;GuiYu;Clashlane;Charlotte;Lorion;Flash;Geekay Esports;Team Nemesis;1 - 0;0;1;5;9400;2;0;0;1;1;;;12:52;Playoffs;Quartefinals;MY;;;
KWC26_PO_M01_G1;05/08/2026;Red;Win;MusangKing;Jungler;Menki;Dyadia;Smite;Geekay Esports;Team Nemesis;1 - 0;4;0;5;9400;2;0;0;1;1;;;12:52;Playoffs;Quartefinals;MY;;;
KWC26_PO_M01_G1;05/08/2026;Red;Win;Shisan;Midlane;Garuda;Luna;Flash;Geekay Esports;Team Nemesis;1 - 0;5;0;4;8900;2;0;0;1;1;;;12:52;Playoffs;Quartefinals;MY;;;
KWC26_PO_M01_G1;05/08/2026;Red;Win;Jem;Farmlane;Flowborn(FL);Guan Yu;Flash;Geekay Esports;Team Nemesis;1 - 0;3;2;7;10400;2;0;0;1;1;;;12:52;Playoffs;Quartefinals;MY;;;
